224, 1.99440765, 0.149460182, 5.83333349
225, 1.9498558, -0.445041865, 5.83333349
226, 1.73205078, -1., 5.83333349
227, 1.36034548, -1.46610379, 5.83333349
228, 0.867767453, -1.8019377, 5.83333349
229, 0.298084527, -1.97766161, 5.83333349
230, -0.298084527, -1.97766161, 5.83333349
231, -0.867767453, -1.8019377, 5.83333349
232, -1.36034548, -1.46610379, 5.83333349
233, -1.73205078, -1., 5.83333349
234, -1.9498558, -0.445041865, 5.83333349
235, -1.99440765, 0.149460182, 5.83333349
236, -1.8617475, 0.730682075, 5.83333349
237, -1.56366301, 1.24697959, 5.83333349
238, -1.12664008, 1.6524775, 5.83333349
239, -0.589510322, 1.91114557, 5.83333349
240, 0., 2., 5.83333349
241, 0.589510322, 1.91114557, 5.25
242, 1.12664008, 1.6524775, 5.25
243, 1.56366301, 1.24697959, 5.25
244, 1.8617475, 0.730682075, 5.25
245, 1.99440765, 0.149460182, 5.25
246, 1.9498558, -0.445041865, 5.25
247, 1.73205078, -1., 5.25
248, 1.36034548, -1.46610379, 5.25
249, 0.867767453, -1.8019377, 5.25
250, 0.298084527, -1.97766161, 5.25
251, -0.298084527, -1.97766161, 5.25
252, -0.867767453, -1.8019377, 5.25
253, -1.36034548, -1.46610379, 5.25
254, -1.73205078, -1., 5.25
255, -1.9498558, -0.445041865, 5.25
256, -1.99440765, 0.149460182, 5.25
257, -1.8617475, 0.730682075, 5.25
258, -1.56366301, 1.24697959, 5.25
259, -1.12664008, 1.6524775, 5.25
260, -0.589510322, 1.91114557, 5.25
261, 0., 2., 5.25
262, 0.589510322, 1.91114557, 4.66666651
263, 1.12664008, 1.6524775, 4.66666651
264, 1.56366301, 1.24697959, 4.66666651
265, 1.8617475, 0.730682075, 4.66666651
266, 1.99440765, 0.149460182, 4.66666651
267, 1.9498558, -0.445041865, 4.66666651
268, 1.73205078, -1., 4.66666651
269, 1.36034548, -1.46610379, 4.66666651
270, 0.867767453, -1.8019377, 4.66666651
271, 0.298084527, -1.97766161, 4.66666651
272, -0.298084527, -1.97766161, 4.66666651
273, -0.867767453, -1.8019377, 4.66666651
274, -1.36034548, -1.46610379, 4.66666651
275, -1.73205078, -1., 4.66666651
276, -1.9498558, -0.445041865, 4.66666651
277, -1.99440765, 0.149460182, 4.66666651
278, -1.8617475, 0.730682075, 4.66666651
279, -1.56366301, 1.24697959, 4.66666651
280, -1.12664008, 1.6524775, 4.66666651
281, -0.589510322, 1.91114557, 4.66666651
282, 0., 2., 4.66666651
283, 0.589510322, 1.91114557, 4.08333349
284, 1.12664008, 1.6524775, 4.08333349
285, 1.56366301, 1.24697959, 4.08333349
286, 1.8617475, 0.730682075, 4.08333349
287, 1.99440765, 0.149460182, 4.08333349
288, 1.9498558, -0.445041865, 4.08333349
289, 1.73205078, -1., 4.08333349
290, 1.36034548, -1.46610379, 4.08333349
291, 0.867767453, -1.8019377, 4.08333349
292, 0.298084527, -1.97766161, 4.08333349
293, -0.298084527, -1.97766161, 4.08333349
294, -0.867767453, -1.8019377, 4.08333349
295, -1.36034548, -1.46610379, 4.08333349
296, -1.73205078, -1., 4.08333349
297, -1.9498558, -0.445041865, 4.08333349
298, -1.99440765, 0.149460182, 4.08333349
299, -1.8617475, 0.730682075, 4.08333349
300, -1.56366301, 1.24697959, 4.08333349
301, -1.12664008, 1.6524775, 4.08333349
302, -0.589510322, 1.91114557, 4.08333349
303, 0., 2., 4.08333349
304, 0.589510322, 1.91114557, 3.5
305, 1.12664008, 1.6524775, 3.5
306, 1.56366301, 1.24697959, 3.5
307, 1.8617475, 0.730682075, 3.5
308, 1.99440765, 0.149460182, 3.5
309, 1.9498558, -0.445041865, 3.5
310, 1.73205078, -1., 3.5
311, 1.36034548, -1.46610379, 3.5
312, 0.867767453, -1.8019377, 3.5
313, 0.298084527, -1.97766161, 3.5
314, -0.298084527, -1.97766161, 3.5
315, -0.867767453, -1.8019377, 3.5
316, -1.36034548, -1.46610379, 3.5
317, -1.73205078, -1., 3.5
318, -1.9498558, -0.445041865, 3.5
319, -1.99440765, 0.149460182, 3.5
320, -1.8617475, 0.730682075, 3.5
321, -1.56366301, 1.24697959, 3.5
322, -1.12664008, 1.6524775, 3.5
323, -0.589510322, 1.91114557, 3.5
324, 0., 2., 3.5
325, 0.589510322, 1.91114557, 2.91666675
326, 1.12664008, 1.6524775, 2.91666675
327, 1.56366301, 1.24697959, 2.91666675
328, 1.8617475, 0.730682075, 2.91666675
329, 1.99440765, 0.149460182, 2.91666675
330, 1.9498558, -0.445041865, 2.91666675
331, 1.73205078, -1., 2.91666675
332, 1.36034548, -1.46610379, 2.91666675
333, 0.867767453, -1.8019377, 2.91666675
334, 0.298084527, -1.97766161, 2.91666675
335, -0.298084527, -1.97766161, 2.91666675
336, -0.867767453, -1.8019377, 2.91666675
337, -1.36034548, -1.46610379, 2.91666675
338, -1.73205078, -1., 2.91666675
339, -1.9498558, -0.445041865, 2.91666675
340, -1.99440765, 0.149460182, 2.91666675
341, -1.8617475, 0.730682075, 2.91666675
342, -1.56366301, 1.24697959, 2.91666675
343, -1.12664008, 1.6524775, 2.91666675
344, -0.589510322, 1.91114557, 2.91666675
345, 0., 2., 2.91666675
346, 0.589510322, 1.91114557, 2.33333325
347, 1.12664008, 1.6524775, 2.33333325
348, 1.56366301, 1.24697959, 2.33333325
349, 1.8617475, 0.730682075, 2.33333325
350, 1.99440765, 0.149460182, 2.33333325
351, 1.9498558, -0.445041865, 2.33333325
352, 1.73205078, -1., 2.33333325
353, 1.36034548, -1.46610379, 2.33333325
354, 0.867767453, -1.8019377, 2.33333325
355, 0.298084527, -1.97766161, 2.33333325
356, -0.298084527, -1.97766161, 2.33333325
357, -0.867767453, -1.8019377, 2.33333325
358, -1.36034548, -1.46610379, 2.33333325
359, -1.73205078, -1., 2.33333325
360, -1.9498558, -0.445041865, 2.33333325
361, -1.99440765, 0.149460182, 2.33333325
362, -1.8617475, 0.730682075, 2.33333325
363, -1.56366301, 1.24697959, 2.33333325
364, -1.12664008, 1.6524775, 2.33333325
365, -0.589510322, 1.91114557, 2.33333325
366, 0., 2., 2.33333325
367, 0.589510322, 1.91114557, 1.75
368, 1.12664008, 1.6524775, 1.75
369, 1.56366301, 1.24697959, 1.75
370, 1.8617475, 0.730682075, 1.75
371, 1.99440765, 0.149460182, 1.75
372, 1.9498558, -0.445041865, 1.75
373, 1.73205078, -1., 1.75
374, 1.36034548, -1.46610379, 1.75
375, 0.867767453, -1.8019377, 1.75
376, 0.298084527, -1.97766161, 1.75
377, -0.298084527, -1.97766161, 1.75
378, -0.867767453, -1.8019377, 1.75
379, -1.36034548, -1.46610379, 1.75
